"property1","property2","index","url"
"It’s safe to say that no president in modern times has had his legitimacy questioned by the opposition party as much as Barack Obama. But as his term in office enters its final phase, Republicans are embarking on an entirely new enterprise: They have decided that as long as he holds the office of the presidency, it’s no longer necessary to respect the office itself.","March 9","1","https://www.washingtonpost.com/blogs/plum-line/wp/2015/03/09/republicans-are-beginning-to-act-as-though-barack-obama-isnt-even-the-president/"
"Is that a bit hyperbolic? Maybe. But this news is nothing short of stunning:","2","https://www.washingtonpost.com/blogs/plum-line/wp/2015/03/09/republicans-are-beginning-to-act-as-though-barack-obama-isnt-even-the-president/"
"It’s one thing to criticize the administration’s actions, or try to impede them through the legislative process. But to directly communicate with a foreign power in order to undermine ongoing negotiations? That is appalling. And just imagine what those same Republicans would have said if Democratic senators had tried such a thing when George W. Bush was president.","3","https://www.washingtonpost.com/blogs/plum-line/wp/2015/03/09/republicans-are-beginning-to-act-as-though-barack-obama-isnt-even-the-president/"
"The only direct precedent I can think of for this occurred in 1968, when as a presidential candidate Richard Nixon secretly communicated with the government of South Vietnam in an attempt to scuttle peace negotiations the Johnson administration was engaged in. It worked: those negotiations failed, and the war dragged on for another seven years. Many people are convinced that what Nixon did was an act of treason; at the very least it was a clear violation of the Logan Act, which prohibits American citizens from communicating with foreign governments to conduct their own foreign policy.","4","https://www.washingtonpost.com/blogs/plum-line/wp/2015/03/09/republicans-are-beginning-to-act-as-though-barack-obama-isnt-even-the-president/"
"This move by Republicans is not quite at that level. As Dan Drezner wrote, “I don’t think an open letter from members of the legislative branch quite rises to Logan Act violations, but if there’s ever a trolling amendment to the Logan Act, this would qualify,” and at least it’s out in the open. But it makes clear that they believe that when they disagree with an administration policy, they can act as though Barack Obama isn’t even the president of the United States.","5","https://www.washingtonpost.com/blogs/plum-line/wp/2015/03/09/republicans-are-beginning-to-act-as-though-barack-obama-isnt-even-the-president/"
"And it isn’t just in foreign affairs. In an op-ed last week in the Lexington Herald-Leader, Mitch McConnell urged states to refuse to comply with proposed rules on greenhouse gas emissions from the Environmental Protection Agency. Never mind that agency regulations like these have the force of law, and the Supreme Court has upheld the EPA’s responsibility under the Clean Air Act to regulate carbon emissions — if you don’t like the law, just act as though it doesn’t apply to you. “I can’t recall a majority leader calling on states to disobey the law,” said Barbara Boxer, the ranking Democrat on the Senate Environment and Public Works Committee, “and I’ve been here almost 24 years.”","6","https://www.washingtonpost.com/blogs/plum-line/wp/2015/03/09/republicans-are-beginning-to-act-as-though-barack-obama-isnt-even-the-president/"
"The American political system runs according to a whole series of norms, many of which we don’t notice until they’re violated. For instance, the Speaker of the House can invite a foreign leader to address Congress for the sole purpose of criticizing the administration, and he can even do it without letting the White House know in advance. There’s no law against it. But doing so violates a norm not only of simple respect and courtesy, but one that says that the exercise of foreign policy belongs to the administration. Congress can advise, criticize, and legislate to shape it, but if they simply take it upon themselves to make their own foreign policy, they’ve gone too far.","7","https://www.washingtonpost.com/blogs/plum-line/wp/2015/03/09/republicans-are-beginning-to-act-as-though-barack-obama-isnt-even-the-president/"
"But as has happened so many times before, Republicans seem to have concluded that there is one set of rules and norms that apply in ordinary times, and an entirely different set that applies when Barack Obama is the president. You no longer need to show the president even a modicum of respect. You can tell states to ignore the law. You can sabotage delicate negotiations with a hostile foreign power by communicating directly with that power.","8","https://www.washingtonpost.com/blogs/plum-line/wp/2015/03/09/republicans-are-beginning-to-act-as-though-barack-obama-isnt-even-the-president/"
"I wonder what they’d say if you asked them whether it would be acceptable for Democrats to treat the next Republican president that way. My guess is that the question wouldn’t even make sense to them. After all, that person would be a Republican. So how could anyone even think of such a thing?","9","https://www.washingtonpost.com/blogs/plum-line/wp/2015/03/09/republicans-are-beginning-to-act-as-though-barack-obama-isnt-even-the-president/"
"","10","https://www.washingtonpost.com/blogs/plum-line/wp/2015/03/09/republicans-are-beginning-to-act-as-though-barack-obama-isnt-even-the-president/"
"The Civil War era’s 14th Amendment, granting automatic citizenship to any baby born on American soil, is a proud achievement of the Party of Lincoln.","April 29","11","https://www.washingtonpost.com/opinions/house-republicans-try-to-gut-a-key-constitutional-principle/2015/04/29/a365c4c4-eeb6-11e4-8666-a1d756d0218e_story.html"
