"Text","property4","index","url"
"Senator Mike Lee of Utah, a Tea Party favorite, is worried about economic unfairness. Here he is, arguing for what he calls a “conservative reform agenda”:","FEB. 11, 2015","1","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Lee’s commentary reflects a break with conservative orthodoxy by one faction on the right, even as it remains consonant with a populist critique of elites:","2","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Note that line about “the rigors of competition.” Lee and others of like mind are shifting the focus of populist anger from liberal elites to economic elites. They are challenging Democratic domination of issues like wage stagnation, the power of the 1 percent and the diminished opportunities a majority of Americans face.","3","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"The Republican appropriation of leftist populist rhetoric (and even policies) poses a significant threat to liberal prospects in 2016. They plan to bring the fight to the Democrats on their own turf.","4","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"But at the same time, the growth of dissension within Republican ranks on the question of what should be done about the economy and in whose name it should be done testifies to the strength of a contemporary reform conservative movement that has, somewhat oddly, become known as the “reformicon” movement.","5","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"The origins of this development lie in the compassionate conservatism of George W. Bush’s 2000 campaign, which has now been adopted and amplified by a younger generation of conservatives intent on broadening the base of support for the party in a presidential election year.","6","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Reihan Salam, an activist in the movement, described reform conservatism in an essay in Slate on Feb. 6:","7","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Salam continues:","8","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Despite his Tea Party credentials, Senator Lee has won enthusiastic praise from reform conservatives. So, too, has Marco Rubio, the Florida senator sometimes called “the crown prince” of the Tea Party movement, who has become the darling of reform conservatives.","9","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Rubio, who is among the small army of politicians considering a bid for the Republican presidential nomination, wrote a Wall Street Journal op-ed article with Lee last year, in which they pressed populist themes:","10","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Lee and Rubio are proposing a major revision to the tax code, which calls for a substantial share of its benefits to be directed to the working and middle classes. Their revision would raise the refundable child care credit to $3,500 from $1,000. In addition, it would establish just two tax rates: 15 percent on earnings up to $87,850 for an individual ($175,700 for married couples), and 35 percent on all income over that.","11","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"The nonpartisan Tax Policy Center concluded that the Lee-Rubio proposal would cost the government $2.4 trillion in revenue over 10 years. Lee and Rubio have outraged many of their more traditional colleagues in the conservative movement by failing to endorse a major cut in the top rates of high-income taxpayers.","12","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Amity Shlaes, a former member of the editorial board of The Wall Street Journal, and Matthew Denhart, a research fellow at the George W. Bush Presidential Center, were clearly incredulous in the critique of Lee-Rubio they wrote for National Review.","13","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Noting Rubio’s presidential aspirations, Shlaes and Denhart pointed out that","14","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"According to Shlaes and Denhart,","15","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Lee and Rubio have received strong support from the reformicon movement.","16","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"John Murray, founder and senior strategist at the YG (Young Guns) Network, an organization that promotes the reformicon agenda, argued in a Huffington Post piece:","17","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Not only can conservatives offer reforms that are both pro-growth and pro-family — we absolutely must do so in order to earn the trust and support of millions of Americans who are working hard to raise families and make a middle-class living. As Rubio and Lee write, 21st-century conservative reforms must not only “revive the American dream,” but also “make it more attainable for more Americans than ever before.”","18","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"In a Feb. 4 essay titled “The G.O.P. should become the Party of Math,” James Pethokoukis, a scholar at the conservative American Enterprise Institute, took the debate over the Lee-Rubio tax proposal a step further to attack what has been sacrosanct Republican thinking since Ronald Reagan’s campaign in 1980. “Many members of the G.O.P. coalition,” Pethokoukis writes, “will put considerable pressure on Republican 2016ers to offer the same-old, same-old solution: Cut the top personal income tax rate and hope an economic boom makes everyone better off.”","19","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Pethokoukis contends that","20","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Pethokoukis doesn’t hold back:","21","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"For the Republican Party, there are political advantages to the emergence of a diverse and often conflicting set of viewpoints that, taken together, soften the image of the party as a partisan monolith intolerant of new ideas.","22","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Few politicians are more aware of this than Jeb Bush, another prospective candidate for the presidency. In 2012, he faulted the hard-edged conservative tone of the Republican primary debates, saying:","23","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Bush is also exploring the use of populist themes. On his “Right to Rise PAC” website, he declares:","24","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Democrats counter this emerging Republican populism with the argument that Republicans have failed to follow up with legislation that would actually do something about the problem of inequality.","25","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"The 2014 midterm elections demonstrated, however, that relatively modest shifts in tone — carefully combined with cost-free proposals like making over-the-counter contraceptives available — could help Republican candidates defuse the accusation that their party is out of touch on issues of importance to women and to show that they are willing to take a more pragmatic path.","26","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"What should be most worrisome to Democrats is how far the Republican Party has traveled since issuing its self-critical post-2012 election report warning loyalists to stay off “scary” issues. If the Republican Party continues in its current direction – a very big if for a party with an adamantly conservative primary electorate — it’s Democrats who should be scared.","27","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"On Feb. 8, Amy Chozick reported in The New York Times that Hillary Clinton was struggling to put together a set of economic policies for her likely presidential bid. Her problem: “how to address the anger about income inequality without overly vilifying the wealthy.”","28","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"The danger for Democrats is that they will lose ownership of the issues of stagnation, opportunity and fairness. But they also face what may be a deeper problem: What happens when their candidates are not the only ones who can harness the emotional power that stems from the anger many Americans feel as they helplessly watch the geyser of wealth shooting to the top?","29","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"The real issue going into 2016 is: Can Republicans really abandon so central a pillar of conservative ideology as lower tax rates for those at the top of income distribution?","30","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Both parties have powerful constituencies that benefit not only from a reduced top rate, but from low capital gains rates, dividend breaks and cuts in the estate tax.","31","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"If Republicans compromise on taxes, conservative Christians are going to worry that compromise on abortion will be next. Anti-immigrant forces are already convinced that Republican leaders will cave in to pressure to enact liberal immigration reform. Many of the party’s most loyal constituencies fear that if this leftward turn continues, the entire conservative edifice could implode.","32","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"Democrats are banking on the strength of Republican forces that demand the maintenance of the status quo. When a potential candidate as prominent as Jeb Bush begins to defy the status quo, however, Democrats can no longer count on Republican intransigence. It would be a stunning setback for the party if Mike Lee, a Tea Party candidate who came out of nowhere in 2010, beat the Democrats at their own game.","33","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"The obligation to counter the Republicans falls on Hillary Clinton. Her supporters are aware that she must navigate between the party’s competing constituencies while simultaneously demonstrating that she is not beholden to the Democratic special interest group network. If the 2016 election becomes a Clinton-Bush contest (or Clinton versus someone else who is committed to reformicon principles), its outcome will be determined by the ability of each candidate to surmount the same hurdle, but from opposite directions. How do you speak for the economically insecure without offending the very secure?","34","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"So far, of the two potential candidates, Bush has demonstrated a greater willingness to explore new policy terrain and to adapt his message to a changing economy. Clinton has her work cut out for her. For Clinton, figuring out how to maintain peace between the Wall Street wing of her party and its Elizabeth Warren wing will be as hard or perhaps even harder than Bush’s task of aligning populist Tea Party forces with the Republican establishment.","35","http://www.nytimes.com/2015/02/11/opinion/thomas-b-edsall-the-republican-discovery-of-the-poor.html?_r=0"
"CORONADO, Calif. — At the end of the last Democratic presidential administration, Republicans hungry to recapture the White House rallied behind an all-but-anointed candidate to take on Bill Clinton’s heir apparent of that era.","JAN. 17, 2015","36","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"“We settled on George Bush way before the campaign,” said Rob Gleason, the longtime Pennsylvania Republican chairman. With a word more pungent than “slop,” Mr. Gleason recalled, “Everybody was happy: He flew us all down to Austin, and we were like pigs in slop.”","37","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"The bulwark provided by such establishment backing enabled Mr. Bush to withstand the insurgent campaign of Senator John McCain, and win the nomination.","38","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"That era of Republican coronations appears to be over.","39","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"If it was not apparent by the sheer number of prospective Republican candidates — currently enough to field a football team, on both sides of the ball — it was underlined by Mitt Romney’s sudden declaration of interest in another campaign and the subsequent reaction: Get in line.","40","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"As the Republican National Committee gathered in this seaside enclave for its winter meeting, party officials attempted to strike a balance between accommodating their vocal conservative wing, which is in no mood for a coronation, and pragmatic Republicans consumed chiefly with finding the most viable candidate for a general election.","41","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"So the leaders happily extolled the Noah’s Ark quality of their presidential options, comparing their sprawling field favorably with the Democrats’ flavor of one, Hillary Rodham Clinton.","42","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"At the same time, they agreed to limit the number of primary debates to nine sanctioned forums and moved forward with calendar rules aimed at terminating the contest by the end of March — steps designed to ensure a short, orderly process.","43","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"“On one hand it’s exciting, and on the other hand it brings great risk,” Reince Priebus, the Republican National Committee chairman, said of the approaching campaign’s uncertain nature. “It means that there’s even a greater responsibility on the national party to contain a process that could get out of control.”","44","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"The meeting featured four potential candidates as well as aides to twice as many prospects visiting with the state committee heads and members. But many of the activists were in no rush to make commitments, and even some of the operatives who, by their nature, want to find a winning pick seemed inclined to stay on the sidelines.","45","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"Mr. Romney’s signal that he may run has roiled the race, but the waters were hardly placid before he stepped forward.","46","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"Unlike many Republican nominating contests, this campaign is beginning with no dominant front-runner. Former Gov. Jeb Bush of Florida appeals to some establishment-aligned Republicans, particularly donors, but party hard-liners are resistant. Center-right Republicans are skeptical that another Bush can be elected president, and want to see how rank-and-file primary voters receive him. And with Mr. Romney now considering a third bid, some of the movement toward Mr. Bush will taper off, at least momentarily.","47","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"“Romney putting his foot in the door slows down that process,” said Ryan Call, the Colorado Republican chairman. “It creates an opening and opportunity for other candidates to get some oxygen.”","48","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"One of those hopefuls is Gov. Scott Walker of Wisconsin, who used a speech here to call for Republicans to embrace “a new, fresh approach.” The remarks were explicitly aimed at Mrs. Clinton, but there was little doubt that Mr. Walker also was trying to set himself apart from Mr. Bush and Mr. Romney.","49","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"Gov. Chris Christie of New Jersey has also begun making the case privately to Republican leaders that nominating Mr. Bush or Mr. Romney would rob the party of a chance to portray Mrs. Clinton as a relic, according to one party official who recently met with Mr. Christie.","50","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"In addition to the establishment-oriented Republicans, even more hopefuls are vying for the support of ideologically driven activists. As with the center-right group, there are both familiar and fresher faces. Gov. Rick Perry of Texas, former Senator Rick Santorum of Pennsylvania and former Gov. Mike Huckabee of Arkansas all have experience running for president and are lining up again. Then there are such newer prospects as Senator Rand Paul of Kentucky, Senator Ted Cruz of Texas, Gov. Bobby Jindal of Louisiana and the neurosurgeon Ben Carson.","51","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"“There is an ongoing discussion about whether we look forward or whether we look back as a party,” Mr. Call said. “Do you look to the past, candidates who have run before that are battle tested, that have a strong infrastructure? Or do we as a party try to find a new standard-bearer that can embody the future?”","52","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"Whichever direction the party takes, choosing a nominee may be messier than the Republican National Committee would like.","53","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"The committee has encouraged a front-loading of the primary calendar by allowing states beyond the traditional four that kick off the contest — Iowa, New Hampshire, South Carolina and Nevada — to begin holding winner-take-all primaries on March 15. With the early states staggered throughout February, The idea is to “have about a 60-day primary,” as Mr. Priebus put it.","54","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"But conversations here raised the possibility that the new calendar could actually prolong the contest. That is because some Southern states, including delegate-rich Texas, are weighing holding their primaries on March 1. If there is no clear establishment leader after the initial four contests in February, then a Super Tuesday at the beginning of March in Southern states could scatter delegates among a number of conservative candidates.","55","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"“This may be the first time there really is a chance since ’76 where you don’t know the outcome before you go into the convention,” said Steve Munisteri, the Texas party chairman, referring to the clash between Gerald Ford and Ronald Reagan.","56","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"Mr. Priebus dismisses that possibility. For now, he and his fellow Republicans are trying to put the best face on what he called “drama, intrigue and excitement,” but what could look more like chaos.","57","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"“We’re not going to shut down people,” said Mr. Gleason, the Pennsylvania chairman, adding, “We might have 20 people at the first debate.”","58","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"Envisioning such a prospect, Mr. Gleason recalibrated. “We don’t want 20,” he said. “We’d have to stretch it out to four hours or something.”","59","http://www.nytimes.com/2015/01/18/us/politics/republicans-like-their-2016-options-assuming-they-avoid-chaos.html?_r=0"
"WASHINGTON — When former Secretary of State James A. Baker III accused Israel’s leader this week of undermining the chances of peace in the region, he said nothing more than the kinds of things he had said at times when he was in office a quarter-century ago.","MARCH 27, 2015","60","http://www.nytimes.com/2015/03/28/us/politics/republicans-criticize-james-baker-for-speech-on-benjamin-netanyahu.html?_r=0"
"But the instant backlash from fellow Republicans that prompted Jeb Bush, the son of Mr. Baker’s best friend, to distance himself underscored just how much their party has changed on the issue of Israel. Where past Republican leaders had their disagreements with Israel, today’s Republicans have made support for the Jewish state an inviolable litmus test for anyone aspiring to national office.","61","http://www.nytimes.com/2015/03/28/us/politics/republicans-criticize-james-baker-for-speech-on-benjamin-netanyahu.html?_r=0"
"“If you’re a Republican and you hedge on your support on Israel, it’s viewed as having a flawed foreign policy,” said Ron Bonjean, a party strategist who has worked for Republican leaders in Congress. “It’s a requirement for Republicans these days to be very strong on Israel if they’re going to be taken seriously by primary voters.” Any deviation on that, he said, leads to inevitable questions: “If you’re not supporting Israel, then who are you supporting? Are you supporting Iran?”","62","http://www.nytimes.com/2015/03/28/us/politics/republicans-criticize-james-baker-for-speech-on-benjamin-netanyahu.html?_r=0"
